track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRKFDCEFB93D9,0.462,0.717,2,-7.28,0,0.044,0.004,0.165,0.27,0.611,116.9,4
TRK2BB50246D1,0.384,0.293,5,-13.98,1,0.018,1.0,0.776,0.0,0.288,73.8,4
TRK0F407523D0,0.334,0.637,9,-4.88,0,0.037,0.161,0.0,0.267,0.132,131.2,4
TRK7E074C296B,0.345,0.784,2,-1.49,0,0.168,0.166,0.005,0.34,0.392,140.0,4
TRK02339706A2,0.676,0.421,4,-8.91,1,0.14,0.155,0.0,0.157,0.165,85.2,4
TRKB8D3736C6E,0.607,0.411,7,-8.2,1,0.106,0.265,0.0,0.08,0.464,73.9,4
TRK1C652C1497,0.494,0.809,6,-3.55,1,0.033,0.38,0.053,0.114,0.566,160.7,4
TRK81FED7F2DB,0.75,0.879,4,-2.52,1,0.072,0.0,0.139,0.166,0.473,122.8,4
TRK48C74FF52A,0.415,0.57,9,-7.11,0,0.04,0.417,0.096,0.212,0.729,140.5,4
TRKF75004C212,0.278,0.204,11,-16.67,1,0.0,0.807,0.919,0.106,0.45,50.0,4
TRK8260770175,0.767,0.641,10,-6.54,1,0.067,0.185,0.182,0.105,0.718,122.0,4
TRKB2CE895518,0.786,0.348,10,-10.91,0,0.042,0.464,0.67,0.08,0.532,77.2,4
TRKCA5BCADC98,0.531,0.451,4,-5.37,0,0.032,0.174,0.005,0.139,0.515,110.3,3
TRK83E95AF513,0.444,0.442,5,-6.81,0,0.031,0.512,0.081,0.186,0.489,105.3,4
TRK439FA002FA,0.52,0.863,7,-3.18,1,0.065,0.077,0.0,0.223,0.506,123.4,4
TRKB5B6824182,0.619,0.408,6,-11.27,0,0.081,0.675,0.715,0.176,0.517,75.6,4
TRKD8450C92F7,0.521,0.786,3,-3.07,1,0.0,0.017,0.058,0.156,0.425,165.2,4
TRK83D5E4EB71,0.562,0.622,4,-8.43,1,0.026,0.47,0.0,0.149,0.433,88.1,4
TRKEF25D7D98A,0.664,0.668,10,-8.12,0,0.25,0.172,0.0,0.138,0.633,87.0,4
TRK434966A7B3,0.759,0.678,11,-4.06,0,0.11,0.149,0.02,0.185,0.573,102.7,4
TRKCFF7A7B519,0.713,0.335,0,-6.39,0,0.115,0.347,0.0,0.131,0.391,88.8,4
TRKE7D1B410BF,0.467,0.614,0,-10.04,1,0.044,0.389,0.16,0.2,0.292,114.7,4
TRKD85678862A,0.732,0.823,2,-5.11,1,0.032,0.105,0.0,0.206,0.62,110.3,4
TRK506ABBF552,0.667,0.199,9,-10.35,1,0.048,0.599,0.653,0.094,0.665,85.9,4
TRKB1D8506762,0.572,0.411,4,-14.18,0,0.049,0.558,0.708,0.096,0.61,72.2,4
TRKBCC095BC99,0.595,0.654,4,-6.81,1,0.057,0.128,0.069,0.064,0.458,135.8,4
TRKFC4D595C4F,0.691,0.613,8,-3.76,1,0.08,0.555,0.061,0.18,0.387,118.7,4
TRK12B6F07760,0.522,0.927,11,-5.38,1,0.107,0.098,0.195,0.393,0.203,132.5,3
TRKC819B6865A,0.431,1.0,6,-3.96,0,0.103,0.048,0.147,0.333,0.229,127.4,4
TRK3CF9A90FC1,0.656,0.618,10,-2.56,1,0.224,0.257,0.0,0.098,0.639,100.2,4
TRKB53BC286C0,0.675,0.348,7,-13.08,1,0.006,0.778,0.448,0.144,0.458,96.5,4
TRK2E9D3EDA91,0.549,0.605,4,-8.93,1,0.06,0.327,0.0,0.034,0.484,108.1,4
TRK4AEDBB75FD,0.41,0.951,9,-3.51,1,0.141,0.008,0.133,0.28,0.228,103.1,4
TRK7FC06DE1BD,0.693,0.748,5,-5.91,0,0.149,0.147,0.0,0.137,0.625,103.7,4
TRKBF0D1D010C,0.656,0.583,9,-2.85,0,0.117,0.137,0.087,0.224,0.596,122.1,4
TRKD1F29C950A,0.485,0.363,2,-10.86,0,0.035,0.677,0.523,0.033,0.48,79.8,4
TRK7874D7378B,0.594,0.579,6,-6.7,1,0.024,0.39,0.066,0.17,0.626,120.0,4
TRKBFE92F705C,0.443,0.793,3,-0.86,0,0.037,0.153,0.192,0.28,0.304,141.1,4
TRK690482420E,0.805,0.828,2,-0.68,1,0.057,0.254,0.181,0.215,0.471,138.8,4
TRK8A407435AA,0.745,0.913,6,-4.03,0,0.133,0.159,0.102,0.258,0.101,140.9,4
TRKDA66F266A9,0.452,0.253,1,-18.71,1,0.039,0.995,0.996,0.065,0.506,97.7,4
TRKEBEA37D2B5,0.785,0.417,2,-7.57,1,0.114,0.288,0.0,0.121,0.474,81.8,4
TRKAB1024BF0F,0.454,0.849,5,-4.44,0,0.0,0.169,0.0,0.293,0.478,110.8,4
TRK3FCAB773EC,0.68,0.679,10,-7.79,0,0.059,0.326,0.0,0.216,0.441,90.5,4
TRK5226238B18,0.803,0.623,0,-6.02,0,0.088,0.043,0.09,0.133,0.702,121.8,4
TRK66097FBA2E,0.775,0.728,5,-3.69,0,0.046,0.126,0.0,0.279,0.637,120.8,4
TRKF17F15BA26,0.583,0.871,6,-2.29,1,0.06,0.054,0.194,0.343,0.694,124.6,4
TRK9A1CBCB122,0.704,0.807,2,-4.99,0,0.099,0.174,0.008,0.056,0.485,98.4,4
TRK3BEEE10E49,0.294,0.385,7,-9.75,1,0.011,0.695,0.294,0.164,0.67,73.5,4
TRKAAE4317E76,0.596,0.785,9,-2.96,1,0.145,0.032,0.125,0.267,0.464,131.6,4
TRK02C956E47F,0.511,0.624,8,-7.24,1,0.05,0.268,0.145,0.222,0.497,96.2,4
TRK88F68B820F,0.759,0.711,9,-3.2,1,0.077,0.0,0.073,0.216,0.798,110.2,4
TRK616A90A704,0.756,0.617,0,-3.88,1,0.156,0.3,0.0,0.17,0.845,117.5,4
TRK74CA7FDBB1,0.711,0.302,6,-11.81,1,0.036,0.459,0.593,0.066,0.734,71.3,4
TRKC476CFA05E,0.857,0.805,7,-1.52,1,0.162,0.0,0.148,0.322,0.279,140.8,4
TRKC833F0E694,0.681,0.658,7,-7.9,1,0.056,0.127,0.0,0.107,0.875,128.0,4
TRK9A306D4512,0.565,0.31,3,-12.87,1,0.051,0.811,0.279,0.241,0.287,164.7,4
TRK236F4E38FC,0.622,0.63,8,-5.3,1,0.03,0.305,0.187,0.326,0.578,138.3,4
TRK1F1EB49010,0.63,0.546,2,-5.29,1,0.003,0.428,0.0,0.149,0.678,113.5,4
TRK52BD1C841B,0.68,0.296,6,-14.38,0,0.0,0.695,0.522,0.08,0.547,72.8,5
TRKC58918DB5F,0.46,0.906,4,-5.61,1,0.067,0.0,0.075,0.185,0.504,134.4,4
TRKF162A8858B,0.73,0.744,8,-8.7,1,0.073,0.0,0.0,0.122,0.627,94.6,5
TRKC273A044BE,0.674,0.874,8,-3.48,1,0.022,0.183,0.279,0.12,0.568,125.5,4
TRK924FA54DAA,0.627,0.78,4,-4.42,0,0.03,0.043,0.062,0.136,0.729,126.2,4
TRK4C66CF6BDB,0.631,0.605,3,-5.76,1,0.149,0.041,0.267,0.113,0.363,96.1,4
TRKFB3B9FA0D0,0.286,0.869,2,-0.83,0,0.029,0.032,0.16,0.237,0.325,158.7,4
TRK28BF78F577,0.537,0.798,3,-4.07,1,0.085,0.205,0.034,0.257,0.494,192.3,4
TRK79198F13FD,0.854,0.552,6,-6.14,1,0.046,0.369,0.0,0.088,0.627,141.5,4
TRK77290B8F1F,0.573,0.547,9,-6.94,1,0.098,0.276,0.02,0.121,0.538,93.0,4
TRKD3C4C50C57,0.835,0.798,8,-1.19,1,0.126,0.183,0.0,0.151,0.595,109.1,4
TRK85A7B129A2,0.691,0.75,6,-5.4,0,0.084,0.234,0.022,0.171,0.561,100.7,4
TRK04B01AD6AC,0.613,0.391,3,-6.96,1,0.19,0.241,0.0,0.25,0.504,106.9,4
TRKD70261A14F,0.949,0.839,5,-5.03,1,0.108,0.263,0.134,0.23,0.607,107.2,4
TRK8B58CCCD60,0.544,0.498,10,-6.43,1,0.127,0.282,0.0,0.137,0.702,96.3,4
TRKC17DC3273D,0.512,0.615,5,-8.25,0,0.022,0.257,0.051,0.158,0.198,113.3,4
TRK9FF6E25F32,0.79,0.755,5,-5.45,0,0.0,0.055,0.059,0.186,0.578,122.8,4
TRKF56049AFB8,0.827,0.766,6,-4.47,1,0.091,0.021,0.082,0.149,0.786,116.9,4
TRK5138EDE7CC,0.271,0.1,10,-14.6,1,0.105,0.749,0.991,0.105,0.602,98.9,4
TRK68687EB18F,0.582,0.525,11,-7.24,0,0.206,0.037,0.013,0.076,0.643,96.3,4
TRK0C2C405812,0.688,0.507,4,-5.16,0,0.057,0.221,0.093,0.24,0.742,111.7,4
TRKBA484C8413,0.63,0.883,5,-4.21,0,0.036,0.043,0.0,0.229,0.477,112.1,4
TRKB0C16277BB,0.802,0.712,7,-2.49,1,0.1,0.024,0.129,0.237,0.563,124.3,4
TRK5B50CF9069,0.757,0.74,0,-4.29,1,0.112,0.067,0.101,0.06,0.804,93.6,4
TRK33AFD869D4,0.584,0.825,10,-7.32,0,0.034,0.068,0.001,0.327,0.571,86.2,4
TRK34DB11F96B,0.596,0.704,11,-6.07,1,0.068,0.123,0.0,0.076,0.863,105.3,4
TRKD990DCA480,0.732,0.741,1,-3.25,1,0.154,0.136,0.041,0.265,0.597,100.9,4
TRK38C39C9E39,0.504,0.212,4,-14.45,1,0.038,0.701,0.779,0.119,0.328,74.3,4
TRK190B3C7095,0.292,0.865,11,-6.5,1,0.067,0.033,0.0,0.315,0.395,111.0,4
TRK9AD6683D4B,0.686,0.497,5,-6.87,0,0.124,0.245,0.143,0.059,0.434,95.3,3
TRK713638E472,0.568,0.511,5,-7.88,1,0.034,0.361,0.113,0.196,0.371,115.1,3
TRKEED5B065A5,0.661,0.65,0,-8.19,1,0.18,0.007,0.233,0.194,0.776,108.2,4
TRK9B0F84FBE6,0.648,0.355,10,-8.46,0,0.017,0.556,0.582,0.104,0.476,55.1,4
TRK4976A75783,0.625,0.76,8,-2.95,1,0.052,0.0,0.0,0.203,0.522,141.7,4
TRK1FB7FCAD5F,0.714,0.74,8,-7.98,1,0.091,0.058,0.0,0.157,0.496,139.3,4
TRKA8981BE0EE,0.781,0.576,7,-7.26,0,0.0,0.367,0.0,0.197,0.678,134.2,4
TRK74960A907B,0.401,0.979,0,-5.36,1,0.078,0.0,0.227,0.318,0.506,153.0,4
TRK58CBB1EF87,0.868,0.758,2,-1.7,0,0.14,0.069,0.0,0.125,0.726,108.1,4
TRK229646FE99,0.669,0.567,7,-8.71,1,0.053,0.296,0.006,0.132,0.712,118.2,4
TRKADFB00F2A8,0.52,0.742,3,-7.02,1,0.018,0.022,0.205,0.146,0.592,124.7,4
TRKF9E8EF2E33,0.628,0.0,1,-13.18,1,0.04,0.487,0.616,0.106,0.341,69.2,4
TRK2A0F1A094D,0.58,0.5,10,-5.63,1,0.003,0.561,0.0,0.092,0.404,105.3,4
TRK2EEEB18886,0.528,0.362,11,-8.06,1,0.018,0.562,0.283,0.199,0.203,100.2,4
TRK01F44028FC,0.43,0.987,10,-1.39,1,0.118,0.016,0.138,0.286,0.52,155.6,4
TRK723EE402E0,0.266,0.155,6,-18.04,0,0.075,1.0,0.972,0.09,0.11,93.6,4
TRK83B8E7754A,0.473,0.17,0,-12.92,1,0.0,0.926,0.874,0.003,0.453,133.3,4
TRK94918EB1E6,0.432,0.338,10,-11.89,1,0.016,0.655,0.152,0.062,0.303,111.3,4
TRK7E23EB7239,0.373,0.862,10,-4.83,1,0.048,0.0,0.203,0.298,0.456,138.3,4
TRK45BA929307,0.677,0.488,1,-2.13,1,0.044,0.372,0.0,0.088,0.168,96.6,4
TRK4F9D35A273,0.539,0.714,10,-3.94,1,0.066,0.157,0.191,0.18,0.484,111.2,3
TRKDF5C135E68,0.804,0.625,6,-10.6,1,0.107,0.191,0.108,0.0,0.647,94.1,4
TRK465042F929,0.912,0.788,0,-4.26,0,0.077,0.308,0.029,0.121,0.635,94.9,4
TRK4BCF4698E9,0.761,0.698,11,-6.66,1,0.084,0.179,0.0,0.203,0.771,111.5,4
TRK69106DC3E3,0.732,0.39,1,-11.21,1,0.04,0.541,0.745,0.075,0.527,71.3,4
TRK3CF5165BAF,0.842,0.87,8,-5.89,0,0.106,0.05,0.0,0.192,0.675,,4
TRK59DE8145D3,0.696,0.384,10,-9.95,1,0.13,0.264,0.015,0.122,0.284,107.2,4
TRK04DB8A112D,0.543,0.706,5,-7.39,1,0.032,0.403,0.104,0.128,0.671,101.8,4
TRKAC6F08EBA2,0.367,0.729,9,-5.89,1,0.135,0.001,0.129,0.258,0.249,115.8,4
TRK2620F17BC2,0.894,0.662,8,-4.35,0,0.249,0.23,0.0,0.159,0.49,95.0,4
TRKC1A5754402,0.621,0.615,3,-5.04,1,0.215,0.066,0.062,0.223,0.166,122.8,4
TRKB8D301F33C,0.475,0.531,9,-13.62,1,0.042,1.0,0.868,0.099,0.472,66.6,4
TRKBD326F9D17,0.548,0.578,3,-5.14,1,0.097,0.142,0.157,0.237,0.659,114.2,4
TRKD63B8D3ED0,0.668,0.503,4,-4.93,1,0.07,0.215,0.0,0.0,0.678,95.4,4
TRK66D1D911D8,0.794,0.683,2,-2.03,1,0.054,0.0,0.0,0.228,0.617,137.7,4
TRK0C9E770855,0.562,0.429,3,-7.81,1,0.124,0.284,0.01,0.192,0.822,89.7,4
TRK50EED5FA0F,0.616,0.638,5,-6.06,1,0.082,0.095,0.091,0.272,0.447,119.7,4
TRKE6FB588431,0.692,0.763,9,-9.23,0,0.065,0.102,0.1,0.25,0.913,133.8,4
TRK6FEB711017,0.564,0.82,2,-5.6,1,0.015,0.0,,0.388,0.688,147.7,4
TRKA437A7EE6D,0.775,0.478,2,-8.27,1,0.118,0.24,0.0,0.119,0.358,101.9,4
TRKA82D962250,0.636,0.519,8,-8.41,1,0.0,0.378,0.039,0.167,0.591,111.4,4
TRK1514724BAD,0.292,0.468,4,-4.48,0,0.061,0.024,0.0,0.254,0.316,101.7,4
TRKA36CA9EE1C,0.417,0.622,6,-6.97,1,0.0,0.444,0.029,0.139,0.432,112.6,4
TRKD7CBA93735,0.532,0.557,1,-9.12,0,0.037,0.377,0.085,0.225,0.691,97.0,5
TRKC4BE0B876B,0.934,0.504,3,-9.47,0,0.245,0.316,0.0,0.146,0.617,103.4,4
TRK354E8A8F7A,0.521,0.538,8,-5.92,1,0.042,0.174,0.151,0.127,0.389,87.6,4
TRKA997E11318,0.427,0.018,3,-16.51,1,0.0,0.951,0.902,0.0,0.152,86.8,4
TRK98B3C0A56C,0.529,0.668,1,-5.53,1,0.017,0.234,0.033,0.155,0.665,92.7,4
TRKF7F32F6745,0.557,0.368,0,-10.55,0,0.057,0.415,0.765,0.125,0.492,84.2,4
TRK44BA574C5C,0.498,0.563,2,-8.03,1,0.034,0.28,0.134,0.127,0.36,90.9,4
TRKEBC00E0E16,0.907,0.748,5,-3.1,1,0.078,0.343,0.014,0.138,0.565,109.8,4
TRK427DD9AC4E,0.325,0.576,11,-8.38,0,0.0,0.472,0.181,0.109,0.498,96.2,4
TRK7E3A9F8FF2,0.666,0.72,1,-4.93,0,0.08,0.251,0.0,0.154,0.482,132.8,4
TRKA45A7FE5B2,0.603,0.702,8,-5.9,0,0.056,0.093,0.037,0.239,0.363,168.4,4
TRKEE76C9B9EF,0.223,0.789,5,-5.91,0,0.026,0.291,0.146,0.214,0.465,128.7,5
TRK127FBD0A7A,0.625,0.817,7,-2.71,0,0.031,0.228,0.0,0.125,0.387,134.0,4
TRKE0A4EB6D71,0.891,0.634,4,-6.39,0,0.107,0.22,0.035,0.199,0.759,115.4,4
TRK1E1B25A1AD,0.718,0.319,5,-7.26,1,0.113,0.051,0.0,0.077,0.596,89.7,4
TRKADD2482DA3,0.791,0.724,9,-7.49,1,0.092,0.241,0.04,0.138,0.554,109.4,4
TRKCCEB09E039,0.587,0.488,1,-5.9,0,0.098,0.214,0.0,0.211,0.234,77.0,4
TRKA15EA0F390,0.629,0.671,3,-9.43,1,0.072,0.138,0.0,0.034,0.518,94.2,4
TRKEA9CFB8AEB,0.623,0.34,0,-9.08,1,0.0,0.756,0.497,0.261,0.306,50.3,3
TRK80E7284B5F,0.967,0.686,11,-4.75,1,0.07,0.075,0.0,0.165,0.779,115.8,4
TRKC929296704,0.9,0.388,8,-6.09,1,0.271,0.044,0.068,0.077,0.587,89.9,4
TRK89C4CEDE46,0.787,0.762,2,-8.61,1,0.06,0.0,0.064,0.068,0.629,118.6,4
TRK7765E7A612,0.606,0.918,7,-6.19,1,0.112,0.0,0.057,0.191,0.157,151.5,4
TRKB6523C462F,0.365,0.929,1,-9.5,0,0.069,0.154,0.0,0.289,0.224,128.5,4
TRKB87959C4AE,0.488,0.362,4,-6.73,1,0.063,0.619,0.612,0.274,0.611,83.3,3
TRKE71D7FBC45,0.164,0.14,3,-16.2,0,0.001,0.67,0.778,0.04,0.417,107.3,4
TRK1674812CBC,0.344,0.869,5,-3.65,1,0.018,0.114,0.137,0.199,0.482,157.6,4
TRK0E808610A5,0.724,0.807,5,-3.66,0,0.062,0.288,0.0,0.172,0.746,112.6,4
TRKDD68EC208F,0.378,0.879,10,-2.36,0,0.069,0.093,0.162,0.295,0.429,125.4,4
TRK3EE914C69F,0.906,0.942,1,-6.11,1,0.043,0.0,0.0,0.178,0.619,107.9,4
TRK1D02BE9A02,0.59,0.465,1,-7.33,1,0.0,0.45,0.098,0.209,0.642,120.5,4
TRK7077E9C3FA,0.636,0.741,8,-1.89,1,0.055,0.185,0.066,0.102,0.727,117.1,5
TRKE86F7E67A3,0.714,0.613,1,-10.5,0,0.0,0.006,0.007,0.211,0.386,125.9,4
TRK45F39252C1,0.588,0.643,4,-2.05,1,0.114,0.197,0.089,0.28,0.431,147.6,4
TRK64F0730F9C,0.464,0.399,6,-10.79,1,0.023,0.666,0.472,0.133,0.526,118.6,3
TRKF8CE82EC34,0.492,0.307,8,-11.45,1,0.022,0.769,0.41,0.207,0.336,70.6,4
TRK731F43018F,0.823,0.921,4,-5.53,0,0.085,0.176,0.03,0.126,0.461,117.7,4
TRK2B62180270,0.785,0.803,5,-1.85,1,0.091,0.214,0.077,0.122,0.185,107.9,4
TRK7F1D317136,0.817,0.661,4,-3.16,0,0.119,0.0,0.01,0.161,0.671,110.9,4
TRK4BED4A28D5,0.506,0.938,5,-6.88,1,0.042,0.126,0.121,0.293,0.165,139.8,4
TRK27A29F93B9,0.441,0.86,2,-7.37,1,0.0,0.0,0.0,0.188,0.333,115.9,4
TRK72F2860F4E,0.829,0.676,6,-3.3,0,0.1,0.227,0.0,0.121,0.559,104.7,4
TRKAFC4718B4E,0.698,0.689,7,-4.88,0,0.042,0.216,0.196,0.197,0.612,128.9,4
TRKEA6B33A0B1,0.363,0.208,10,-16.86,0,0.003,0.969,0.779,0.198,0.583,50.0,4
TRK109AA29ECE,0.905,0.66,6,-5.06,0,0.091,0.341,0.0,0.151,0.48,98.5,4
TRK6AA2E41A4F,0.833,0.795,8,-4.84,1,0.098,0.049,0.155,0.242,0.742,132.6,4
TRKB084B27D7F,0.678,0.36,6,-9.05,1,0.027,0.682,0.374,0.186,0.227,100.4,4
TRKF3DD2B93B9,0.848,0.808,11,-4.69,1,0.109,0.21,0.325,0.228,0.382,127.0,4
TRKCE985CCFC0,0.517,0.974,0,-8.03,1,0.038,0.306,0.085,0.178,0.519,138.3,4
TRKF8D1541D78,0.624,0.663,1,-6.85,0,0.048,0.038,0.0,0.197,0.809,123.6,4
TRKB38D9C5B9B,0.339,0.781,8,-3.86,0,0.047,0.094,0.0,0.339,0.289,162.6,4
TRK2742FECF99,0.765,0.705,1,-5.79,1,0.045,0.052,0.156,0.074,0.497,121.3,3
TRKEF81903090,0.522,0.49,9,-10.94,1,0.071,0.283,0.21,0.22,0.325,71.0,3
TRK7F8867294C,0.475,0.948,9,-2.34,0,0.04,0.0,0.198,0.298,0.569,135.5,4
TRKBBCD2E43AF,0.728,0.698,6,-3.46,0,0.005,0.06,0.0,0.179,0.921,106.9,5
TRK34EDFCBC84,0.807,0.165,11,-9.76,1,0.047,0.734,0.483,0.076,0.55,83.7,4
TRK1431C49987,0.471,0.753,7,-6.86,0,0.02,0.453,0.032,0.235,0.724,112.6,4
TRK4C713AF2E1,0.561,0.744,5,-4.73,1,0.082,0.033,0.0,0.193,0.637,115.5,5
TRKE65AEABDFC,0.617,0.733,9,-4.64,0,0.062,0.0,0.097,0.215,0.482,117.7,4
TRKDC58CDBD7A,0.748,0.711,10,-9.01,1,0.166,0.276,0.078,0.07,0.242,103.5,3
TRK7240A4BFDD,0.538,0.321,5,-9.81,0,0.026,0.56,0.567,0.038,0.057,73.1,4
TRK2B9713560A,0.556,0.668,6,-5.08,1,0.071,0.394,0.237,0.055,0.674,65.5,3
TRK91399333C8,0.364,0.935,11,-3.67,1,0.071,0.0,0.114,0.359,0.461,165.9,3
TRKD613A773E1,0.568,0.751,11,-7.34,1,0.052,0.0,0.035,0.145,0.683,111.5,4
TRK3B532771AC,0.389,0.791,1,-3.68,0,0.0,0.159,0.0,0.236,0.134,138.5,5
TRKC189748927,0.737,0.53,0,-6.51,1,0.187,0.054,0.0,0.17,0.386,,4
TRK43C9CC134E,0.556,0.326,5,-10.73,1,0.096,0.698,0.471,0.301,0.559,61.0,4
TRKFA45D84BCB,0.447,0.194,9,-11.26,0,0.064,0.515,0.649,0.181,0.41,,4
TRKC66DCF1BBD,0.429,0.74,8,-6.18,0,0.074,0.083,0.0,0.193,0.479,121.8,4
TRK9BA1567DAE,0.412,1.0,0,-6.16,0,0.073,0.074,0.191,0.342,0.281,136.4,4
TRKEBB73A637A,0.482,0.391,5,-11.4,1,0.0,0.524,0.567,0.203,0.373,64.5,4
TRK4F3883D36B,0.56,0.531,5,-8.96,1,0.051,0.246,0.0,0.137,0.466,77.3,4
TRK264D1EFDE7,0.577,0.262,0,-10.27,1,0.093,0.503,0.454,0.209,0.252,80.9,5
TRKEBDC4EE9AC,0.393,0.375,2,-13.55,0,0.081,0.657,0.323,0.11,0.193,121.3,4
TRK857C9FF650,0.722,0.711,11,-4.79,1,0.081,0.085,0.0,0.087,0.429,134.4,4
TRKF156910FF6,0.856,0.773,5,-3.2,0,0.036,0.11,0.0,0.194,0.496,95.3,4
TRK5179688AE0,0.894,0.937,0,-0.01,1,0.017,0.21,0.212,0.272,0.286,118.0,4
TRKF6F6623775,0.627,0.973,0,-3.89,1,0.171,0.0,0.059,0.181,0.609,154.6,4
TRKF1C8B6110B,0.545,0.74,6,0.74,0,0.02,0.095,0.0,0.116,0.702,125.9,4
TRKCA84E4C1A4,0.582,0.599,11,-8.99,1,0.175,0.168,0.0,0.175,0.444,113.5,4
TRK1CA9BBCC57,0.415,0.489,2,-9.67,1,0.054,0.375,0.002,0.253,0.474,95.2,4
TRKCC6517D7F6,0.944,0.805,1,-3.81,1,0.086,0.034,0.134,0.17,0.718,117.6,4
TRK6122206C90,0.352,1.0,4,-3.39,1,0.007,0.054,0.135,0.181,0.263,104.6,4
TRK8E7BE3EB6C,0.654,0.611,3,-2.83,1,0.1,0.269,0.0,0.207,0.444,113.2,4
TRK41126439DC,0.694,0.533,4,-3.7,0,0.121,0.202,0.134,0.089,0.391,96.3,4
TRKD1A09DD5D8,0.781,0.828,0,-3.94,1,0.092,0.313,0.045,0.248,0.542,101.8,4
TRK7AA02393DA,0.258,0.163,0,-16.02,1,0.0,0.92,0.674,0.145,0.434,57.5,4
TRKAB99555045,0.739,0.754,6,-8.45,1,0.051,0.41,0.0,0.079,0.489,97.3,4
TRK388692EE66,0.597,0.624,11,-0.97,1,0.016,0.264,0.22,0.222,0.818,137.4,4
TRKF0169DB91C,0.701,0.823,10,-3.19,1,0.068,0.229,0.012,0.159,0.833,101.2,4
TRK75B714683E,0.638,0.342,4,-14.28,1,0.002,0.596,0.524,0.023,0.429,64.5,4
TRK9156AA88C7,0.579,0.326,5,-10.41,0,0.021,0.38,0.743,0.208,0.424,62.0,4
TRK9A9AF8A44E,0.459,0.313,2,-15.04,1,0.015,0.565,0.631,0.057,0.621,81.5,4
TRK71429F293F,0.352,0.891,5,-3.02,1,0.154,0.196,0.229,0.332,0.294,147.9,4
TRK92DB1DA4A7,0.579,0.54,10,-10.35,1,0.027,0.849,0.366,0.129,0.376,84.0,4
TRK0944A995FA,0.677,0.792,1,-7.45,0,0.131,0.21,0.109,0.157,0.836,115.2,4
TRK2D166A118D,0.697,0.286,7,-11.53,1,0.038,0.695,0.493,0.114,0.244,70.2,3
TRKFCCCBE2B84,0.544,0.582,9,-3.7,1,0.035,0.0,0.0,0.179,0.647,122.1,4
TRK37EDAFD5E1,0.391,0.445,9,-8.66,1,0.122,0.425,0.089,0.044,0.21,89.0,4
TRKF732C7D834,0.321,1.0,0,-4.24,1,0.003,0.0,0.238,0.243,0.223,132.3,4
TRK8D349BCA40,0.778,0.919,7,-5.41,1,0.037,0.385,0.0,0.132,0.545,114.3,4
TRK684312F755,0.721,0.657,1,-3.56,0,0.058,0.113,0.0,0.173,0.637,100.0,4
TRK791AE2115A,0.747,0.739,7,-5.4,0,0.196,0.372,0.13,0.201,0.507,98.1,4
TRK99771F448F,0.834,0.743,10,-5.69,0,0.108,0.17,0.0,0.104,0.703,105.3,4
TRKB54282E466,0.754,0.696,7,-8.17,0,0.108,0.007,0.119,0.173,0.577,109.6,3
TRKD6594C2B52,0.575,0.597,7,-4.98,1,0.027,0.437,0.0,0.146,0.437,95.5,4
TRK474FC731AA,0.532,0.759,6,-5.11,1,0.109,0.0,0.009,0.153,0.541,150.5,4
TRK27E941A09A,0.44,0.115,11,-13.66,1,0.058,1.0,0.804,0.154,0.359,90.1,4
TRK01AD915C40,0.424,0.855,2,-4.84,1,0.062,0.0,0.087,0.181,0.608,146.1,4
TRKC23B24C7B7,0.44,0.71,1,-4.68,1,0.031,0.0,0.0,0.194,0.585,109.4,4
TRK21B12EC6DA,0.648,0.661,7,-6.59,0,0.085,0.126,0.053,0.202,0.623,108.3,4
TRKCF59980042,0.6,0.718,1,-6.98,1,0.051,0.172,0.0,0.193,0.602,122.2,4
TRK23F71D473A,0.418,0.0,5,-17.74,1,0.043,1.0,0.844,0.119,0.229,56.7,5
TRK930F827034,0.331,0.713,6,-7.82,1,0.054,0.218,0.0,0.325,0.57,121.7,4
TRKDAD83C0F5E,0.478,0.255,7,-15.98,0,0.021,0.676,0.408,0.22,0.207,78.2,4
TRKEBF6CB1D9D,0.734,0.642,8,-5.01,1,0.117,0.207,0.091,0.165,0.224,88.8,4
TRKCEBAC13511,0.476,0.134,7,-15.17,1,0.048,0.964,0.235,0.202,0.596,121.1,4
TRK5DAB6D5D4A,0.722,0.534,7,-6.22,1,0.094,0.118,0.0,0.085,0.491,101.5,4
TRK42C498551E,0.73,0.669,3,-3.97,1,0.035,0.24,0.0,0.191,0.602,101.8,4
TRK19089FD893,0.189,1.0,3,-2.6,1,0.05,0.0,0.118,0.306,0.523,160.0,5
TRK6571358B20,0.495,0.41,0,-12.38,1,0.058,0.684,0.372,0.144,0.393,93.5,4
TRK1429806302,0.476,0.719,1,-7.67,1,0.0,0.097,0.12,0.224,0.761,138.8,4
TRK5483DF218E,0.678,0.491,8,-8.73,1,0.019,0.364,0.0,0.344,0.457,100.4,4
TRKD8EFD85211,0.698,0.791,11,-2.02,1,0.137,0.039,0.034,0.198,0.718,139.5,4
TRK7D5E5F09F6,0.689,0.615,9,-3.33,1,0.0,0.327,0.084,0.207,0.637,111.6,4
TRK18402F4180,0.655,0.857,0,-4.04,1,0.078,0.186,0.013,0.124,0.631,90.0,4
TRKCC232C3A2C,0.836,0.717,5,-3.79,0,0.038,0.179,0.0,0.164,0.539,130.7,4
